Id,Label,timeset,description,url,cluster,weight<links>,weight<total_link_strength>,weight<citations>,weight<norm._citations>,score<pub._year>,score<citations>,score<norm._citations>
3938,dar (2015),,"<table><tr><td>Authors:</td><td>dar, ui; georges, l; novakovic, v; sartori, i</td></tr><tr><td>Title:</td><td>influence of occupant's behavior on heating needs and energy system performance: a case of well-insulated detached houses in cold climates</td></tr><tr><td>Source:</td><td>building simulation, 8(5), 499-513</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1007/s12273-015-0230-y,1,40,74,5,0.9592,2015,5,0.9592
3939,bohm (2010),,"<table><tr><td>Authors:</td><td>bohm, ra; folz, dh; kinnaman, tc; podolsky, mj</td></tr><tr><td>Title:</td><td>the costs of municipal waste and recycling programs</td></tr><tr><td>Source:</td><td>resources conservation and recycling, 54(11), 864-871</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.resconrec.2010.01.005,6,63,202,41,1.6152,2010,41,1.6152
3941,gouldson (2015),,"<table><tr><td>Authors:</td><td>gouldson, a; kerr, n; webber, p</td></tr><tr><td>Title:</td><td>the impacts of household retrofit and domestic energy efficiency schemes: a large scale, ex post evaluation</td></tr><tr><td>Source:</td><td>energy policy, 84, 35-43</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2015.04.020,1,75,102,6,1.1511,2015,6,1.1511
3956,chen (2015),,"<table><tr><td>Authors:</td><td>chen, n; wang, ch</td></tr><tr><td>Title:</td><td>a gis-based spatial statistical approach to modeling job accessibility by transportation mode: case study of columbus, ohio</td></tr><tr><td>Source:</td><td>journal of transport geography, 45, 1-11</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.jtrangeo.2015.03.015,3,51,82,6,1.1511,2015,6,1.1511
3961,balta-ozkan (2015),,"<table><tr><td>Authors:</td><td>balta-ozkan, n; connor, pm; yildirim, j</td></tr><tr><td>Title:</td><td>regional distribution of photovoltaic deployment in the uk and its determinants: a spatial econometric approach</td></tr><tr><td>Source:</td><td>energy economics, 51, 417-429</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.eneco.2015.08.003,1,73,112,7,1.3429,2015,7,1.3429
3962,gao (2015),,"<table><tr><td>Authors:</td><td>gao, ho; geddes, rr; rouhani, om</td></tr><tr><td>Title:</td><td>policy lessons for regulating public-private partnership tolling schemes in urban environments</td></tr><tr><td>Source:</td><td>transport policy, 41, 68-79</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.tranpol.2015.03.006,2,73,87,7,1.3429,2015,7,1.3429
3977,oates (2015),,"<table><tr><td>Authors:</td><td>oates, c; scott, a; young, w</td></tr><tr><td>Title:</td><td>a conceptual framework of the adoption and practice of environmental actions in households</td></tr><tr><td>Source:</td><td>sustainability, 7(5), 5793-5818</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.3390/su7055793,6,135,358,5,0.9592,2015,5,0.9592
3979,cameron (2015),,"<table><tr><td>Authors:</td><td>cameron, rwf; emmett, m; taylor, j</td></tr><tr><td>Title:</td><td>a hedera green facade - energy performance and saving under different maritime-temperate, winter weather conditions</td></tr><tr><td>Source:</td><td>building and environment, 92, 111-121</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.buildenv.2015.04.011,1,73,78,8,1.5347,2015,8,1.5347
4002,parry (2010),,"<table><tr><td>Authors:</td><td>parry, iwh; timilsina, gr</td></tr><tr><td>Title:</td><td>how should passenger travel in mexico city be priced?</td></tr><tr><td>Source:</td><td>journal of urban economics, 68(2), 167-182</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.jue.2010.03.009,2,155,251,17,0.6697,2010,17,0.6697
4033,de snoo (2010),,"<table><tr><td>Authors:</td><td>de snoo, g; lokhorst, am; staats, h; van dijk, e; van dijk, j</td></tr><tr><td>Title:</td><td>using tailored information and public commitment to improve the environmental quality of farm lands: an example from the netherlands</td></tr><tr><td>Source:</td><td>human ecology, 38(1), 113-122</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1007/s10745-009-9282-x,1,82,136,15,0.5909,2010,15,0.5909
4037,he (2010),,"<table><tr><td>Authors:</td><td>he, bs; meng, q; xu, w; yang, h</td></tr><tr><td>Title:</td><td>road pricing for congestion control with unknown demand and cost functions</td></tr><tr><td>Source:</td><td>transportation research part c-emerging technologies, 18(2), 157-175</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.trc.2009.05.009,2,231,589,27,1.0636,2010,27,1.0636
4039,itard (2009),,"<table><tr><td>Authors:</td><td>itard, l; santin, og; visscher, h</td></tr><tr><td>Title:</td><td>the effect of occupancy and building characteristics on energy use for space and water heating in dutch residential stock</td></tr><tr><td>Source:</td><td>energy and buildings, 41(11), 1223-1232</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2009.07.002,1,54,74,172,6.5522,2009,172,6.5522
4048,ma (2009),,"<table><tr><td>Authors:</td><td>ma, zj; wang, sw</td></tr><tr><td>Title:</td><td>building energy research in hong kong: a review</td></tr><tr><td>Source:</td><td>renewable & sustainable energy reviews, 13(8), 1870-1883</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.rser.2009.01.006,1,31,62,31,1.1809,2009,31,1.1809
4049,ailshire (2009),,"<table><tr><td>Authors:</td><td>ailshire, ja; clarke, p; lantz, p</td></tr><tr><td>Title:</td><td>urban built environments and trajectories of mobility disability: findings from a national sample of community-dwelling american adults (1986-2001)</td></tr><tr><td>Source:</td><td>social science & medicine, 69(6), 964-970</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1016/j.socscimed.2009.06.041,3,79,111,51,1.9428,2009,51,1.9428
4061,parry (2009),,"<table><tr><td>Authors:</td><td>parry, iwh; small, ka</td></tr><tr><td>Title:</td><td>should urban transit subsidies be reduced?</td></tr><tr><td>Source:</td><td>american economic review, 99(3), 700-724</td></tr><tr><td>Year:</td><td>2009</td></tr></table>",http://dx.doi.org/10.1257/aer.99.3.700,2,121,212,94,3.5809,2009,94,3.5809
4064,busching (2010),,"<table><tr><td>Authors:</td><td>busching, s; dietrich, u; roetzel, a; tsangrassoulis, a</td></tr><tr><td>Title:</td><td>a review of occupant control on natural ventilation</td></tr><tr><td>Source:</td><td>renewable & sustainable energy reviews, 14(3), 1001-1013</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1016/j.rser.2009.11.005,1,54,70,52,2.0485,2010,52,2.0485
4067,charlesworth (2010),,"<table><tr><td>Authors:</td><td>charlesworth, sm</td></tr><tr><td>Title:</td><td>a review of the adaptation and mitigation of global climate change using sustainable drainage in cities</td></tr><tr><td>Source:</td><td>journal of water and climate change, 1(3), 165-180</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.2166/wcc.2010.035,4,53,76,24,0.9455,2010,24,0.9455
4071,ecola (2010),,"<table><tr><td>Authors:</td><td>ecola, l; light, t</td></tr><tr><td>Title:</td><td>making congestion pricing equitable</td></tr><tr><td>Source:</td><td>transportation research record, (2187), 53-59</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.3141/2187-08,2,88,133,5,0.197,2010,5,0.197
4086,castillo-manzano (2015),,"<table><tr><td>Authors:</td><td>castillo-manzano, ji; castro-nuno, m; lopez-valpuesta, l</td></tr><tr><td>Title:</td><td>analyzing the transition from a public bicycle system to bicycle ownership: a complex relationship</td></tr><tr><td>Source:</td><td>transportation research part d-transport and environment, 38, 15-26</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.trd.2015.04.004,5,41,82,8,1.5347,2015,8,1.5347
4092,dixit (2015),,"<table><tr><td>Authors:</td><td>dixit, vv; harb, rc; martinez-correa, j; rutstrom, ee</td></tr><tr><td>Title:</td><td>measuring risk aversion to guide transportation policy: contexts, incentives, and respondents</td></tr><tr><td>Source:</td><td>transportation research part a-policy and practice, 80, 15-34</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.tra.2015.07.002,2,61,78,6,1.1511,2015,6,1.1511
4104,bisegna (2015),,"<table><tr><td>Authors:</td><td>bisegna, f; burattini, c; cellucci, l; golasi, i; gugliermetti, f; pagliaro, f; salata, f; vollaro, ad</td></tr><tr><td>Title:</td><td>a methodological comparison between energy and environmental performance evaluation</td></tr><tr><td>Source:</td><td>sustainability, 7(8), 10324-10342</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.3390/su70810324,1,61,64,8,1.5347,2015,8,1.5347
4107,baro (2015),,"<table><tr><td>Authors:</td><td>baro, f; frantzeskaki, n; gomez-baggethun, e; haase, d</td></tr><tr><td>Title:</td><td>mismatches between ecosystem services supply and demand in urban areas: a quantitative assessment in five european cities</td></tr><tr><td>Source:</td><td>ecological indicators, 55, 146-158</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.ecolind.2015.03.013,4,52,149,17,3.2613,2015,17,3.2613
4112,allen (2015),,"<table><tr><td>Authors:</td><td>allen, mw; craig, ca</td></tr><tr><td>Title:</td><td>the impact of curriculum-based learning on environmental literacy and energy consumption with implications for policy</td></tr><tr><td>Source:</td><td>utilities policy, 35, 41-49</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.jup.2015.06.011,1,79,90,5,0.9592,2015,5,0.9592
4116,kontokosta (2015),,"<table><tr><td>Authors:</td><td>kontokosta, ce</td></tr><tr><td>Title:</td><td>a market-specific methodology for a commercial building energy performance index</td></tr><tr><td>Source:</td><td>journal of real estate finance and economics, 51(2), 288-316</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1007/s11146-014-9481-0,1,53,66,7,1.3429,2015,7,1.3429
4121,frandberg (2015),,"<table><tr><td>Authors:</td><td>frandberg, l; hysing, e; vilhelmson, b</td></tr><tr><td>Title:</td><td>compromising sustainable mobility? the case of the gothenburg congestion tax</td></tr><tr><td>Source:</td><td>journal of environmental planning and management, 58(6), 1058-1075</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1080/09640568.2014.912615,2,65,117,7,1.3429,2015,7,1.3429
4126,gibson (2015),,"<table><tr><td>Authors:</td><td>gibson, c; klocker, n; stanes, e</td></tr><tr><td>Title:</td><td>young adult households and domestic sustainabilities</td></tr><tr><td>Source:</td><td>geoforum, 65, 46-58</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.geoforum.2015.07.007,1,87,105,5,0.9592,2015,5,0.9592
4131,anthopoulos (2015),,"<table><tr><td>Authors:</td><td>anthopoulos, l; tsolakis, n</td></tr><tr><td>Title:</td><td>eco-cities: an integrated system dynamics framework and a concise research taxonomy</td></tr><tr><td>Source:</td><td>sustainable cities and society, 17, 1-14</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.scs.2015.03.002,4,68,82,7,1.3429,2015,7,1.3429
4134,bi (2015),,"<table><tr><td>Authors:</td><td>bi, j; cheng, r; chen, yq; chen, z; gu, bx; he, s; jiang, sq; liu, mm; wang, hk; wu, y; yang, j; zhu, wm</td></tr><tr><td>Title:</td><td>characterization, quantification and management of household solid waste: a case study in china</td></tr><tr><td>Source:</td><td>resources conservation and recycling, 98, 67-75</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.resconrec.2015.03.001,6,18,36,12,2.3021,2015,12,2.3021
4135,chester (2015),,"<table><tr><td>Authors:</td><td>chester, mv; reyna, jl</td></tr><tr><td>Title:</td><td>the growth of urban building stock unintended lock-in and embedded environmental effects</td></tr><tr><td>Source:</td><td>journal of industrial ecology, 19(4), 524-537</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1111/jiec.12211,1,74,93,19,3.645,2015,19,3.645
4138,branger (2015),,"<table><tr><td>Authors:</td><td>branger, f; giraudet, lg; guivarch, c; quirion, p</td></tr><tr><td>Title:</td><td>global sensitivity analysis of an energy economy-model of the residential building sector</td></tr><tr><td>Source:</td><td>environmental modelling & software, 70, 45-54</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.envsoft.2015.03.021,1,46,59,9,1.7266,2015,9,1.7266
4148,jia (2015),,"<table><tr><td>Authors:</td><td>jia, n; li, g; liu, x; ma, sf; tian, jf</td></tr><tr><td>Title:</td><td>a system dynamics approach to scenario analysis for urban passenger transport energy consumption and co2 emissions: a case study of beijing</td></tr><tr><td>Source:</td><td>energy policy, 85, 253-270</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.enpol.2015.06.007,4,77,115,8,1.5347,2015,8,1.5347
4152,heppenstall (2015),,"<table><tr><td>Authors:</td><td>heppenstall, a; ma, j; mitchell, g</td></tr><tr><td>Title:</td><td>exploring transport carbon futures using population microsimulation and travel diaries: beijing to 2030</td></tr><tr><td>Source:</td><td>transportation research part d-transport and environment, 37, 108-122</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.trd.2015.04.020,4,87,131,5,0.9592,2015,5,0.9592
4167,baiocchi (2015),,"<table><tr><td>Authors:</td><td>baiocchi, g; bierkandt, r; creutzig, f; pichler, pp; seto, kc</td></tr><tr><td>Title:</td><td>global typology of urban energy use and potentials for an urbanization mitigation wedge</td></tr><tr><td>Source:</td><td>proceedings of the national academy of sciences of the united states of america, 112(20), 6283-6288</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1073/pnas.1315545112,4,194,297,46,8.8247,2015,46,8.8247
4173,kalluri (2015),,"<table><tr><td>Authors:</td><td>kalluri, b; kamilaris, a; kondepudi, s; neovino, j</td></tr><tr><td>Title:</td><td>a case study on the individual energy use of personal computers in an office setting and assessment of various feedback types toward energy savings</td></tr><tr><td>Source:</td><td>energy and buildings, 104, 73-86</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.enbuild.2015.07.010,1,75,120,10,1.9184,2015,10,1.9184
4178,ewing (2015),,"<table><tr><td>Authors:</td><td>ewing, r; garfinkel-castro, a; khayesi, m; mwangi, mn; odero, w; peden, m; stoker, p</td></tr><tr><td>Title:</td><td>pedestrian safety and the built environment: a review of the risk factors</td></tr><tr><td>Source:</td><td>journal of planning literature, 30(4), 377-392</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1177/0885412215595438,5,48,61,8,1.5347,2015,8,1.5347
4190,dessouky (2015),,"<table><tr><td>Authors:</td><td>dessouky, m; ordonez, f; xu, h</td></tr><tr><td>Title:</td><td>a traffic assignment model for a ridesharing transportation market</td></tr><tr><td>Source:</td><td>journal of advanced transportation, 49(7), 793-816</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1002/atr.1300,2,53,72,5,0.9592,2015,5,0.9592
4191,luo (2015),,"<table><tr><td>Authors:</td><td>luo, lz; skitmore, m; zhang, xl</td></tr><tr><td>Title:</td><td>household carbon emission research: an analytical review of measurement, influencing factors and mitigation prospects</td></tr><tr><td>Source:</td><td>journal of cleaner production, 103, 873-883</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.jclepro.2015.04.024,1,91,159,11,2.1103,2015,11,2.1103
4194,liu (2015),,"<table><tr><td>Authors:</td><td>liu, lq; ma, jj; su, b; xie, bc</td></tr><tr><td>Title:</td><td>exploring the critical factors and appropriate polices for reducing energy consumption of china's urban civil building sector</td></tr><tr><td>Source:</td><td>journal of cleaner production, 103, 446-454</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.jclepro.2014.11.001,1,57,80,8,1.5347,2015,8,1.5347
4195,baur (2015),,"<table><tr><td>Authors:</td><td>baur, ah; forster, m; kleinschmit, b; lauf, s</td></tr><tr><td>Title:</td><td>estimating greenhouse gas emissions of european cities - modeling emissions with only one spatial and one socioeconomic variable</td></tr><tr><td>Source:</td><td>science of the total environment, 520, 49-58</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.scitotenv.2015.03.030,3,132,190,8,1.5347,2015,8,1.5347
4199,chang (2015),,"<table><tr><td>Authors:</td><td>chang, yh; cheng, yh; lu, ij</td></tr><tr><td>Title:</td><td>urban transportation energy and carbon dioxide emission reduction strategies</td></tr><tr><td>Source:</td><td>applied energy, 157, 953-973</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",http://dx.doi.org/10.1016/j.apenergy.2015.01.126,4,43,51,21,4.0287,2015,21,4.0287
